Date,Text
2020-01-15,"Today Top Flow in #technology sector, Buy Flow &amp; Sell Flow $MSFT $GOOGL $FB $GOOG $T $FIS $CSCO $CRM $LRCX $NVDA… https://t.co/2agWJTDBJF"
2020-01-16,"Today Top Flow in #technology sector, Buy Flow &amp; Sell Flow $MSFT $FB $GOOGL $NVDA $GOOG $T $FIS $CRM $CSCO $ADBE… https://t.co/I3NukYOylI"
2020-01-17,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-01-21,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-01-22,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-01-23,"RT @9to5investing: Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA $WKHS…"
2020-01-24,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $SPY $AMZN $BABA $MSFT $FB $BA $GOOGL $HYG $VCSH $AGG $AAPL… https://t.co/Lw5FDzSVzm"
2020-01-27,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $SPY $AMZN $BABA $MSFT $FB $BA $GOOGL $HYG $VCSH $AGG $AAPL… https://t.co/vOOviYzceb"
2020-01-28,"Hyliion Stock- Is the $100 Price Target Confirmed?

🐢🔥🐢🔥🐢🔥🐢🔥🐢
https://t.co/OxTRGtRoi5
🐢🔥🐢🔥🐢🔥🐢🔥🐢

$SHLL $SPCE $TSLA… https://t.co/Q1iC0OgzJw"
2020-01-29,"RT @wwfinancial: BOOM!  Mama Bear 🐻 kid safety app🔥🔥🐻

@Grom_Social_com $GRMM #MamaBear 
#social #stock #smallcap #stocktowatch #privacy #i…"
2020-01-30,"RT @wwfinancial: BOOM!  Mama Bear 🐻 kid safety app🔥🔥🐻

@Grom_Social_com $GRMM #MamaBear 
#social #stock #smallcap #stocktowatch #privacy #i…"
2020-01-31,"BOOM!  Mama Bear 🐻 kid safety app🔥🔥🐻

@Grom_Social_com $GRMM #MamaBear 
#social #stock #smallcap #stocktowatch… https://t.co/GoclrANTUh"
2020-02-03,@FollowThruLou Agreed. Definitely a buy and hold stock. Control their market and good financials. $18 IPO may end u… https://t.co/MPtBKqbo9b
2020-02-04,Apple Shares Cross the $500 Mark Ahead of Stock Split: After crossing the $2 trillion… https://t.co/R4f4tTrlOR
2020-02-05,Apple Shares Cross the $500 Mark Ahead of Stock Split: After crossing the $2 trillion… https://t.co/PC0MrRRO4G
2020-02-06,"$AAPL $TSLA $EOD $BA $RH $AMD $WMT $HD $O $KODK
 $EOD $SPY $ROKU $BA $NVDA $PT $FB $HD
Another great day today from… https://t.co/t3o7lOD1TY"
2020-02-07,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $SPY $AMZN $MSFT $BABA $FB $GOOGL $VCSH $TSLA $AGG $VOO… https://t.co/2zHusW1LhX"
2020-02-10,#spy .. $PENN $SBUX $MCD $KO $V $MA $IBM $BA $UBER $SHOP  $AMD $CRM $ADBE $INTC $PYPL $TWTR $MU $AAPL $TSLA $PFE… https://t.co/l2GYI9kIR0
2020-02-11,Facebook shares are trading higher after multiple firms maintained bullish ratings and raised their respective pric… https://t.co/GpCXLfmEmF
2020-02-12,@stoolpresidente $FB going to $300 on rumors of stock split!
2020-02-13,This is either extreme greed or Fed buying tech stock or both. $QQQ $AAPL $TSLA $FB $AMZN
2020-02-14,RT @wwfinancial: KEEPING KIDS SAFE ONLINE DURING COVID-19 @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch #privacy #internets…
2020-02-18,RT @wwfinancial: KEEPING KIDS SAFE ONLINE DURING COVID-19 @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch #privacy #internets…
2020-02-19,Missed $FB with the gap up unfortunately. Was the other stock on my watch list this week https://t.co/HVKObTviMm
2020-02-20,KEEPING KIDS SAFE ONLINE DURING COVID-19 @Grom_Social_com $GRMM #social #stock #smallcap #stocktowatch #privacy… https://t.co/5EzBCrkJjW
2020-02-21,@1stPrincipleInv 6)partially true. Stock option help to attract talent. But within the AI community including head… https://t.co/RrpnCnPTu9
2020-02-24,@RiskReversal Dan the $TSLA $AAPL $FB $AMZN  etc the analysts pick targets then the options market gets in and the… https://t.co/DiAe0a2raL
2020-02-25,"Names that are moving  Premarket  
AAPL TSLA NVDA FB PYPL strong premarket  FSLY DDOG hot tech stock CRM DG DLTR IN… https://t.co/SFRzrFzGV8"
2020-02-26,$AAPL trades 10 turns higher (26x EV/EBITDA) than $FB (17x) and $GOOG (16x). How much is for regulatory fears aroun… https://t.co/v8CMT2rl6N
2020-02-27,"#PageOne: The stock market is going to start today on a strong note. We're not convinced, however, that it will end… https://t.co/2ERxuGuFM5"
2020-02-28,"Wall Street’s Key Stock #Analysts Research Report, All Buys: #buys #bullish ##WallStreet… https://t.co/fFn7auqFXW"
2020-03-02,The Benefits of Investing in Multifamily Real Estate as a Stock Alternative - Black… https://t.co/r58Q44QZsX
2020-03-03,Monday’s World Stock Markets: #Asia-Pacific: #AsiaPacific #world #stock #markets… https://t.co/FykM0truWE
2020-03-04,RT @Elite80WBB: We’ve 👀 Bell County’s ⁦@AshtynMeyers⁩ this summer several times. She is a stock riser and has grabbed several collegiate of…
2020-03-05,$FB - Gun Sellers Use New Tactic to Deal on Facebook Marketplace https://t.co/D3WLjMsXoL
2020-03-06,"RT @WallStreetYoda: 8/24 Options Watchlist and Strategies for Upcoming Week 

https://t.co/A21zBjvFy3

#StockMarket #OptionsTrading #Option…"
2020-03-09,"#GoodMorning 
#Stock futures up, flashing all green. 

My 9-5 won’t let me trade today.  I will be on sidelines pro… https://t.co/FdZHm6NjAK"
2020-03-10,"8/24 Options Watchlist and Strategies for Upcoming Week 

https://t.co/A21zBjvFy3

#StockMarket #OptionsTrading… https://t.co/rHnqY3LphS"
2020-03-11,"""The price/earnings ratio on the S&amp;P 500, measured against the past 12 months of earnings, stands at 25.26, accordi… https://t.co/FXFIV1jrgz"
2020-03-12,Isn’t the stock supposed to go their TODAY!  $fb https://t.co/2W8WEF17Gq
2020-03-13,"$FB Sentiment is somewhat positive today.
News mentions: positive (8), negative (3), neutral (9)
Sentiment score: +… https://t.co/Qm2n5tmtNF"
2020-03-16,"3 Insiders at Facebook Inc - Ordinary Shares - sold 13,387 shares last week for $3.6M $FB… https://t.co/8Wh1cTPmgP"
2020-03-17,Select your Social Media stock &amp; start following portfolio's $LNKD $FB $ZNGA https://t.co/7gg0FoRUNF https://t.co/oPbowwF847
2020-03-18,"We stock a wide range of Bulbs in Genuine, Major &amp; Budget brands.

Call us on 0722633128/0734833635 or message us v… https://t.co/AqyFi8phPZ"
2020-03-19,Eicher Motors stock split comes into effect; shares end marginally higher https://t.co/eahlTxKkSO
2020-03-20,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$FB $GOOGL $JPM $BAC $WFC… https://t.co/5g55UPmXj6"
2020-03-23,Here Are Key Technical Levels for Apple (NASDAQ:AAPL) Stock: $AAPL #Apple #iPhone… https://t.co/HGB2QPITIO
2020-03-24,$FB - Facebook France Agreed to Pay EUR104 Million in Back Taxes -Capital https://t.co/XFgzfU59of
2020-03-25,"Facebook, Inc. $FB CFO Sells $478,866.48 in Stock https://t.co/46iVhXBYba"
2020-03-26,"Insider Selling: Facebook, Inc. $FB CAO Sells 1,133 Shares of Stock https://t.co/2ZW4FWUoEu"
2020-03-27,"Facebook, Inc. $FB CFO Sells $478,866.48 in Stock https://t.co/HUZnTDS0YH"
2020-03-30,"#Tesla (NASDAQ:TSLA) Stock Worth More Than ExxonMobil, Shell and BP Combined: $TSLA #Tesla… https://t.co/M6YJGzKxi2"
2020-03-31,"The US #Economy Booms, The C-19 ##Coronavirus #Fades: #economy ##stock ##market #booms… https://t.co/foeiuvLffL"
2020-04-01,Facebook Inc ( $FB) ( $NDX $SPX $DJI $RUT) -  dump it with stops above 270.55 for target around 260. or even lower… https://t.co/w9lngPlouO
2020-04-02,"Facebook, Inc. $FB CFO Sells $3,177,592.20 in Stock  https://t.co/v47mn6obE7"
2020-04-03,"Facebook, Inc. $FB CFO Sells $3,177,592.20 in Stock https://t.co/pEtDWx0lUa"
2020-04-06,"Facebook, Inc. $FB CFO Sells $3,177,592.20 in Stock https://t.co/4qMR9x6hDJ"
2020-04-07,"@max_hendo We will have it on stock in a few weeks, check out our fb page"
2020-04-08,"RT @100trillionUSD: Very interesting to see Fidelity's view on #bitcoin and stock to flow: ""Commodities with a [high S2F] have historically…"
2020-04-09,"📌Discord 
https://t.co/KfpsySqsJd
Best stock traders group out there!
updates + Chatroom +analysis
📈📊⏳

$BIDU $SAVE… https://t.co/TlGvtUv97h"
2020-04-13,$FB - Facebook CEO Raised Alarm About TikTok in Washington -- WSJ https://t.co/bJ53aaui5r
2020-04-14,RT @TheAroraReport: HOW WILL STOCK MARKET AND #GOLD REACT TO TRUMP’S NEW ANNOUNCEMENT OF… https://t.co/NtmsWkitkQ #stockmarket
2020-04-15,"@tenayapapaya @stock_jenny @DonWilliamson3 @CAL_FIRE #WoodwardFire As of Sun Aug23 7AM
Structures Threatened: 1620… https://t.co/5yc3Mh5CIR"
2020-04-16,"🤑VRUS🤑 we might go back to $0.03, this stock can jump 1500% 

$OPGN $LYFT $TLSS $VYST $TOPS $TPTW $OPTI $PCTL $AAPL… https://t.co/pFx7pzcfeF"
2020-04-17,"You now have a claim to a #stock like $aapl, $f, or $fb. In order to keep this claim to your stock, sign up and joi… https://t.co/Z7xOr9VrR7"
2020-04-20,Select your Social Media stock &amp; start following portfolio's $LNKD $FB $ZNGA https://t.co/7gg0FoRUNF https://t.co/eo8hDHLYuw
2020-04-21,Wouldn’t be a bad start to a Monday 🙃😋 $msft $pypl $aapl $baba $nflx $fb $ba $bynd $spy $wmt $sq $gild $spot $tsla… https://t.co/gcA2hJEVUp
2020-04-22,The Kraft Heinz Company Common Stock $KHC Trading Report https://t.co/8ldVRD0IfT Click for Buy/Sell
2020-04-23,"JAPAN PM ABE GETTING TREATMENT FOR CHRONIC ILLNESS, NOT A CHECK-UP https://t.co/RUD0tZQELD #Gold #Stock #Forex"
2020-04-24,"Bank Nifty Future Price Support Zone 21500 Above, Target 23500—25100 (Positional), Buy on… https://t.co/25BJEII0Fz"
2020-04-27,"Nifty Future Price Support Zone 11100—11000 Above, Target 11680—11910 (Positional), Buy on… https://t.co/dbmHM3gnAN"
2020-04-28,"RT @ABDvo_twt: Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only) . 

For…"
2020-04-29,"STOCK, OPTIONS updates, alerts Free chatroom..
https://t.co/Ol0UwAVfO4
Don't forget to take a trial!

 $SPY $BABA… https://t.co/NZNm5qNBtV"
2020-04-30,"STOCK, OPTIONS updates, alerts Free chatroom..
https://t.co/IrL6g2ldXA
Don't forget to take a trial!

 $SPY $BABA… https://t.co/FozFaiaDNj"
2020-05-01,"RT @ABDvo_twt: Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only) . 

For…"
2020-05-04,"The correct answer is Chicago!  4 FB friends all got it right.  With 3 points for the week, one FB friend wins his… https://t.co/PjjOOvxMuB"
2020-05-05,i love how *rmys are now made a laughing stock on fb by locals
2020-05-06,"@IllumiCyberwear Hey, question.  Do you all have any kind of patents or copyright or anything on your gear?  I got… https://t.co/UOeedTZ9rt"
2020-05-07,RT @luke_sosnowski: Oh Yes! TRADING PODCAST RETURNS (FALLOUT SHELTER) these are always so 🔥 #TRICKTRADES  $SPY $QQQ $AAPL $BABA $NVDA $FB $…
2020-05-08,"RT @ABDvo_twt: Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only) . 

For…"
2020-05-11,"RT @ABDvo_twt: Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only) . 

For…"
2020-05-12,"RT @ABDvo_twt: Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only) . 

For…"
2020-05-13,"Good day ABD💜

As of now, BTS Dynamite cupsleeves are out of stock but we will restock this afternoon (limited only… https://t.co/GoPiQX5IfH"
2020-05-14,"@trekonomics @BrankoMilan It's getting attention

Several smarter people made it there before travel ban ensued - i… https://t.co/KmsfLFYATp"
2020-05-15,"Buying interest in MTN, Dangote Sugar, GTBank buoy stock market –https://t.co/YtccCrlGaj https://t.co/cIArYanJNi #business"
2020-05-18,$FB https://t.co/TXXgLa4oAl Facebook Inc A. The AI judges the value of this company will be stable in the short ter… https://t.co/EqC0ddXEgh
2020-05-19,"RT @angie_seattle: I just cannot wrap my brain around that 41% or whatever number in polls that want to re-elect him. 
Who are these people…"
2020-05-20,4 of 11 U.S. Stock Market Sectors in Confirmed Normal Uptrend. Healthcare Sector rises. Financials &amp; Real Estate Se… https://t.co/aQsJEynH8g
2020-05-21,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-05-22,"@Orangeman1992 Reminds me of IBM, Intel lobbying for Japan trade war. It worked and you could have held the stock f… https://t.co/IW38ArnTE5"
2020-05-26,$FB based nicely around $255-260 before breaking out of a symmetrical triangle on 8/20. Looking for a retest of ATH… https://t.co/yN0DZHeuq6
2020-05-27,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-05-28,$FB - Facebook CEO Mark Zuckerberg Stoked Washington's Fears About TikTok -- 2nd Update https://t.co/QHWB1we84m
2020-05-29,"Inside Week Scan Results (Stock &gt; 10; Volume &gt; 200,000):

@AOTtrades 

https://t.co/3JugXGVqkU"
2020-06-01,Sony FE 12-24mm F2.8 GM Lens In Stock &amp; Shipping! https://t.co/h6NRBlCe1N
2020-06-02,$FB - Facebook CEO Mark Zuckerberg Stoked Washington's Fears About TikTok -- Update https://t.co/o19siJ8bmD
2020-06-03,$FB - Facebook CEO Mark Zuckerberg Stoked Washington's Fears About TikTok https://t.co/B5g6QOYJyP
2020-06-04,"$FB #Facebook #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade… https://t.co/mzhMDpgEY9"
2020-06-05,$tsla $tslaq $spy $es $spx $vix $fb $aapl $amzn $msft #stocks #StockMarket #stock #Daytrade #investment… https://t.co/DdcOpXfxHg
2020-06-08,"3) And as always we take a look at some of the most populair #stocks 

$AMZN $BABA $FB $FISV #trading #stocks… https://t.co/XNOu06t8Pc"
2020-06-09,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-06-10,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-06-11,RT @value_invest12: @MasaSonCap @MadsC007 $fb is a recent public stock investment of softbank I totally endorse. Would be great to see them…
2020-06-12,@MasaSonCap @MadsC007 $fb is a recent public stock investment of softbank I totally endorse. Would be great to see… https://t.co/s5hYymXoNM
2020-06-15,$FB has been resting after other top companies had a run. I think this one finally starts running TGT $280-$285. https://t.co/nrNm3U1XbU
2020-06-16,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-06-17,"Alerts 👇
Update
Watchlist, Chart 
https://t.co/JLHBHn1Wx2

📣 One of the largest stocks and options trading communit… https://t.co/SDyPWJxSBj"
2020-06-18,"Free stock chatroom link below
https://t.co/JLHBHn1Wx2

$AMZN $AAPL $AMD $FB $BOXL $BA $PFE $MCD $UPS $MMM $NFLX… https://t.co/YfbRI7QBBu"
2020-06-19,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-06-22,"RT @EliteOptions2: $AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 28th a…"
2020-06-23,"$AAPL - Trade Idea - Aug 28 520C - bid/ask: 5.25/5.40

Closed at 497.48 on Friday

The stock split will occur Aug 2… https://t.co/uDdZy7AMJa"
2020-06-24,mypeopledirectory Feedlot Stock Person: Dalby Start Date: Immediately Job Description: A… https://t.co/nq73RS5irE
2020-06-25,"RT @GraceMinor14: @Steve100173 @WKYT My daughter was there yesterday 😢 lots of UK parents posting on FB that their kids are there, hiding i…"
2020-06-26,"@Steve100173 @WKYT My daughter was there yesterday 😢 lots of UK parents posting on FB that their kids are there, hi… https://t.co/ZGFkIkPLvD"
2020-06-29,#Facebook $FB Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; movin… https://t.co/fe5lZqbTmC
2020-06-30,"@kylesulli1 covered fb, it's a stock I actively post on here. Looking for new ath's"
2020-07-01,RT @PsychoTrader00: Reversal to green looking likely with $FB. Stock approaching support which will most likely cause a bounce up back to a…
2020-07-02,"RT @timfbrown13: @patrick_oshag Legendary capital allocation by omission rather than commission (and partially better lucky than good)

- N…"
2020-07-06,What is a Stock Split and What It Means for Stock Investors https://t.co/5HstinBGrC #generalinformation #investing
2020-07-07,"RT @EmpireQueenJ: Here are my stock picks for this week:

$BABA
$PYPL
$CRM
$AMZN
$GOOG
$FB

I picked 6 this week.  These are just what I am…"
2020-07-08,"📌Discord https://t.co/QwbxcU6MI1

Best stock traders group out there!
updates + Chatroom +analysis
📈📊⏳

$BIDU $SAVE… https://t.co/srF3xGVnuu"
2020-07-09,"Free stock chatroom link below
https://t.co/QwbxcU6MI1

$AMZN $AAPL $AMD $FB $BOXL $BA $PFE $MCD $UPS $MMM $SINT… https://t.co/4aA5ZAB4sH"
2020-07-10,'Psychological Milestone': Stock Market Update For The Week Ahead $DE $JNJ $TGT $WFC $LQD $FB $AAL $LYFT $UBER $LUV https://t.co/Yx6gKS3OS3
2020-07-13,RT @TheLioncom: eMagin new OLED patent just out. $EMAN This stock will continue to squeeze the shorts. New patent just issued that covers w…
2020-07-14,RT @TheLioncom: 🦁 Out in Vegas Afternoon Tea while doing stock DD and chatting with business partners. Always keep yourself busy and produc…
2020-07-15,RT @TheLioncom: Check out $EMAN eMagin stock in play. Facebook Oculus AR Glass presentation today featuring eMagin AR/VR chip embeds. Bigge…
2020-07-16,"RT @TheLioncom: ⚠️ Traders are focusing on these top 5 developing news stories this AM. They include Facebook $FB boycott, Tesla $TSLA Cybe…"
2020-07-17,RT @TheLioncom: ⚠️ To figure out if your stock is being shorted or not - TheLion has the daily shorts volume link for you find out. Bookmar…
2020-07-20,RT @TheLioncom: $KNDI way too many traders are actively discussing this stock according to the info and the one line chatters may just be m…
2020-07-21,RT @TheLioncom: ⚠️ Here the popular stocks that drive traders attention w/ headlines or events today. Our AI bot detects the trader chatter…
2020-07-22,RT @Elite80WBB: We’ve 👀 Bell County’s ⁦@AshtynMeyers⁩ this summer several times. She is a stock riser and has grabbed several collegiate of…
2020-07-23,"Here are my stock picks for this week:

$BABA
$PYPL
$CRM
$AMZN
$GOOG
$FB

I picked 6 this week.  These are just wha… https://t.co/DWeHf64yrp"
2020-07-24,"I now have a stock response to any FB friends posting in support of Trump: In the comments, I just enter the curren… https://t.co/0TIwzJI9sv"
2020-07-27,"STOCK, OPTIONS updates, alerts Free chatroom https://t.co/Ol0UwAVfO4
Don't forget to take a trial!

$SPY $BABA… https://t.co/IISjp3lMTr"
2020-07-28,"RT @SofeaAsdy: twitter @frivetybysasa 
fb frivetybysasa
ig - frivetybysasa

gonna do live for today sbb stock nails arrived🥰🥰🤪🤪🤪❤️❤️"
2020-07-29,RT @Elite80WBB: We’ve 👀 Bell County’s ⁦@AshtynMeyers⁩ this summer several times. She is a stock riser and has grabbed several collegiate of…
2020-07-30,"'Psychological Milestone': Stock Market Update For The Week Ahead
Related Tickers: $SPY $AAL $WFC $UBER $FB $LYFT $LUV $GM"
2020-07-31,"RT @diamondoptions: Doing Chart Requests 📈
RT this post with a stock you want us to analyze. 
*Make Sure You’re Following*
Let’s have a gre…"
2020-08-03,#deletefacebook happened like 2-4 years ago and everyone in Washington even the re toughies in hearings on big tech… https://t.co/PlQL5qmGsC
2019-12-31,"Doing Chart Requests 📈
RT this post with a stock you want us to analyze. 
*Make Sure You’re Following*
Let’s have a… https://t.co/N66nxQ13hT"
2020-01-02,@kriskay1111 @justmeGinaP My sister and her family are all Trump. They have large amounts of stock so it’s all econ… https://t.co/vTze5fwXFV
2020-01-03,@patrick_oshag Legendary capital allocation by omission rather than commission (and partially better lucky than goo… https://t.co/4LY1k5ZCVl
2020-01-06,We’ve 👀 Bell County’s ⁦@AshtynMeyers⁩ this summer several times. She is a stock riser and has grabbed several colle… https://t.co/k8XKYqtuPl
2020-01-07,Flash sale on Project Lips FB. Many colors nearly 30% off. Some even more. Limited stock. Check it out and order so… https://t.co/HOAximCX6H
2020-01-08,"@Tressish @doodleslave When you have your list compiled, could you please send it to me?  I'd like to share it with… https://t.co/Im9uZzWRVd"
2020-01-09,Select your Social Media stock &amp; start following portfolio's $LNKD $FB $ZNGA https://t.co/7gg0FoAjp5 https://t.co/LSck4pC4R7
2020-01-10,RT @luke_sosnowski: Oh Yes! TRADING PODCAST RETURNS (FALLOUT SHELTER) these are always so 🔥 #TRICKTRADES  $SPY $QQQ $AAPL $BABA $NVDA $FB $…
2020-01-13,"@buggeroaf @Post_Market @patrick_oshag $300m was cash, the rest stock. And I’m fairly sure the closing price was ac… https://t.co/Lv3QuGoSh7"
2020-01-14,@AnahitatmW @goodyear @chaseelliott @NASCAR @DISupdates Stock is already down. Customers already gone.  Goodyear sh… https://t.co/zOtJSfwyYF
2020-01-15,"$AAPL $TSLA $EOD $BA $RH $AMD $WMT $HD $O $KODK
$TSLA $AAPL $EOD $SPY $ROKU $BA $NVDA $PT $FB $HD
...Everyone wants… https://t.co/BJLkhoNrYQ"
2020-01-16,RT @kathyj37441: @FB_artistsLife @Firestorm1776 UPS how much stock does DeJoy have.
2020-01-17,"2nd, jack don’t even get paid that much off Twitter... 

Twitter™️ constantly tryn figure out how to make money wit… https://t.co/502LyVEFtE"
2020-01-21,@FB_artistsLife @Firestorm1776 UPS how much stock does DeJoy have.
2020-01-22,Oh Yes! TRADING PODCAST RETURNS (FALLOUT SHELTER) these are always so 🔥 #TRICKTRADES  $SPY $QQQ $AAPL $BABA $NVDA… https://t.co/s511MVXVbH
2020-01-23,The Big Five #FAANG Stock and Sector Service is now posted for Sunday       #AMZN #AAPL #FB #NFLX #TSLA #GOOGL and… https://t.co/yMmrQerZ1I
2020-01-24,"STOCK, OPTIONS updates, alerts Free chatroom https://t.co/Ol0UwAVfO4
Don't forget to take a trial!

$SPY $BABA… https://t.co/mtMOrWVUjm"
2020-01-27,HOW WILL STOCK MARKET AND #GOLD REACT TO TRUMP’S NEW ANNOUNCEMENT OF… https://t.co/NtmsWkitkQ #stockmarket
2020-01-28,"Check out what's happening for Week 34 below together with stock commentaries. 

#MSFT #FB #IBB #SE #JD #NET #LVGO… https://t.co/POg9sLOJf4"
2020-01-29,Zillow Group Inc. Class C Capital Stock $Z Trading Report https://t.co/EbYrNsGKHI Click for Buy/Sell
2020-01-30,READY STOCK/RESTOCK )) TAS ALA KOREA IMPORT https://t.co/OQ5SZOxUcu
2020-01-31,@JolyonMaugham Is it Britain’s economic weight? Or is it that all their stock portfolios hold some fb stock? That’s… https://t.co/aMuQcFrPps
2020-02-03,READY STOCK/RESTOCK )) TAS MCM IMPORT https://t.co/ZTTP6RgFd8
2020-02-04,"$FB Options Flow Summary: (08/17 - 08/21)

#trading #stocks #markets #ath #money #investing #investment #investor… https://t.co/Hx2GWNYiXj"
2020-02-05,RT @TooFaced: Hey babes! @QVC is offering FREE SHIPPING ALL DAY with your $75+ purchase! Offer ends at 11:59pm EST! Stock up on your Too Fa…
2020-02-06,RT @TooFaced: Hey babes! @QVC is offering FREE SHIPPING ALL DAY with your $75+ purchase! Offer ends at 11:59pm EST! Stock up on your Too Fa…
2020-02-07,I really struggle with the narrative of “weighted average of $MSFT $FB $GOOGL $AMZN $AAPL vs #NASDAQ100 advance/dec… https://t.co/OAmvwLvOrk
2020-02-10,"RT @PrepBaseballOH: 2024 RHP @MaximusMcClell1 

6-foot-2 mound prospect with a lot to like. Filled up the zone with the heater and will mix…"
2020-02-11,"Tell us how much of that is cash, then let's discuss how much taxes they paid for that money they EARNED and deserv… https://t.co/Fj36TvUdIk"
2020-02-12,"Trading is now easy.
Monday: Buy any of #FATMANG commons/ calls
Friday: Sell those #FATMANG commons/calls
PROFIT!!!… https://t.co/v0Kfqs4dsC"
2020-02-13,"@MashraniVivek @vivbajaj Uninstalled FB, Insta and other social media apps from phone. Today after reading this mes… https://t.co/QlECV21O1R"
2020-02-14,"@nikosfertakis @banditaras Exactly. Oil companies, banks, retail, hotels, property, are all up for a bad year. Inve… https://t.co/7OvC4U74TW"
2020-02-18,"STOCK, OPTIONS updates, alerts Free chatroom https://t.co/Ol0UwAVfO4
Don't forget to take a trial!

$SPY $BABA… https://t.co/rQoPfGtcjs"
2020-02-19,"STOCK, OPTIONS updates, alerts Free chatroom https://t.co/Ol0UwAVfO4
Don't forget to take a trial!

$SPY $BABA… https://t.co/CjBvzKZ00d"
2020-02-20,21 Aug advisory calls #performance profit -8646/- https://t.co/V4JYBKv0hK #dalalstreetwinners #commodity #currency #future #option #stock
2020-02-21,"RT @SofeaAsdy: twitter @frivetybysasa 
fb frivetybysasa
ig - frivetybysasa

gonna do live for today sbb stock nails arrived🥰🥰🤪🤪🤪❤️❤️"
2020-02-24,READY STOCK/RESTOCK SEPATU WANITA // LADIES SHOES https://t.co/DacSruEeN5
2020-02-25,#FAANG Stocks vs The Entire #Stock Market $AAPL $SPX $QQQ $DIA $SPY $COMP $VIX Also $MSFT $FB $GOOGL https://t.co/PLypEEyvQG
2020-02-26,"David M. Wehner Sells 1,832 Shares of Facebook, Inc. $FB Stock https://t.co/BaQYqHztiN"
2020-02-27,"David M. Wehner Sells 1,832 Shares of Facebook, Inc. $FB Stock https://t.co/xefvglXHna"
2020-02-28,"Hey Nae Babies 🦋! Still have sunglasses in stock. First Come First Serve 🛍📲 Text 312-723-8727( State you FB,IG, or… https://t.co/Q7vibXvTlV"
2020-03-02,"Facebook, Inc. $FB CFO Sells $3,177,592.20 in Stock https://t.co/wtiEPgnkBB"
2020-03-03,"David M. Wehner Sells 11,828 Shares of Facebook, Inc. $FB Stock https://t.co/C1DCfmycvs"
2020-03-04,"David M. Wehner Sells 11,828 Shares of Facebook, Inc. $FB Stock https://t.co/CJad5fOYEZ"
2020-03-05,"David M. Wehner Sells 11,828 Shares of Facebook, Inc. $FB Stock https://t.co/q6QybhnOBt"
